,DATE,BASEL_pleasant_weather,BELGRADE_pleasant_weather,BUDAPEST_pleasant_weather,DEBILT_pleasant_weather,DUSSELDORF_pleasant_weather,HEATHROW_pleasant_weather,KASSEL_pleasant_weather,LJUBLJANA_pleasant_weather,MAASTRICHT_pleasant_weather,MADRID_pleasant_weather,MUNCHENB_pleasant_weather,OSLO_pleasant_weather,SONNBLICK_pleasant_weather,STOCKHOLM_pleasant_weather,VALENTIA_pleasant_weather
20298,2015-07-29,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20299,2015-07-30,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
20300,2015-07-31,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0
20301,2015-08-01,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0
20302,2015-08-02,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0
20303,2015-08-03,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0
20304,2015-08-04,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0
20305,2015-08-05,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0
20306,2015-08-06,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0
20307,2015-08-07,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0
20308,2015-08-08,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0
20309,2015-08-09,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0
20310,2015-08-10,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0
20311,2015-08-11,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0
20312,2015-08-12,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
20313,2015-08-13,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0
20314,2015-08-14,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0
20315,2015-08-15,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
20316,2015-08-16,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
20317,2015-08-17,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
20318,2015-08-18,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
20319,2015-08-19,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0
20320,2015-08-20,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0
20321,2015-08-21,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0
20322,2015-08-22,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
20323,2015-08-23,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
20324,2015-08-24,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0
20325,2015-08-25,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
20326,2015-08-26,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0
20327,2015-08-27,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0
20328,2015-08-28,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0
20329,2015-08-29,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0
20330,2015-08-30,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0
20331,2015-08-31,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0
20332,2015-09-01,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0
20333,2015-09-02,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
20334,2015-09-03,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0
20335,2015-09-04,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20336,2015-09-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20337,2015-09-06,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
20338,2015-09-07,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
20339,2015-09-08,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0
20340,2015-09-09,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0
20341,2015-09-10,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0
20342,2015-09-11,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0
20343,2015-09-12,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0
20344,2015-09-13,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0
20345,2015-09-14,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
20346,2015-09-15,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
20347,2015-09-16,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
20348,2015-09-17,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0
20349,2015-09-18,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0
20350,2015-09-19,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
20351,2015-09-20,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
20352,2015-09-21,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0
20353,2015-09-22,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
20354,2015-09-23,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
20355,2015-09-24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
20356,2015-09-25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20357,2015-09-26,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
20358,2015-09-27,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20359,2015-09-28,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20360,2015-09-29,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20361,2015-09-30,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
20362,2015-10-01,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
20363,2015-10-02,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0
20364,2015-10-03,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0
20365,2015-10-04,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20366,2015-10-05,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
20367,2015-10-06,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
20368,2015-10-07,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20369,2015-10-08,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20370,2015-10-09,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20371,2015-10-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20372,2015-10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20373,2015-10-12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20374,2015-10-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20375,2015-10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20376,2015-10-15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20377,2015-10-16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20378,2015-10-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20379,2015-10-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20380,2015-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20381,2015-10-20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20382,2015-10-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20383,2015-10-22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20384,2015-10-23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20385,2015-10-24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20386,2015-10-25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20387,2015-10-26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20388,2015-10-27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20389,2015-10-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20390,2015-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20391,2015-10-30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20392,2015-10-31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20393,2015-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20394,2015-11-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20395,2015-11-03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20396,2015-11-04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20397,2015-11-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20398,2015-11-06,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20399,2015-11-07,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
20400,2015-11-08,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
20401,2015-11-09,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
20402,2015-11-10,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
20403,2015-11-11,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
20404,2015-11-12,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
20405,2015-11-13,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20406,2015-11-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20407,2015-11-15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20408,2015-11-16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20409,2015-11-17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20410,2015-11-18,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
20411,2015-11-19,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20412,2015-11-20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20413,2015-11-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20414,2015-11-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20415,2015-11-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20416,2015-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20417,2015-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20418,2015-11-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20419,2015-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20420,2015-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20421,2015-11-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20422,2015-11-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20423,2015-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20424,2015-12-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20425,2015-12-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20426,2015-12-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20427,2015-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20428,2015-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20429,2015-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20430,2015-12-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20431,2015-12-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20432,2015-12-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20433,2015-12-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20434,2015-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20435,2015-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20436,2015-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20437,2015-12-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20438,2015-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20439,2015-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20440,2015-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20441,2015-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20442,2015-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20443,2015-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20444,2015-12-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20445,2015-12-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20446,2015-12-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20447,2015-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20448,2015-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20449,2015-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20450,2015-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20451,2015-12-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20452,2015-12-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20453,2015-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20454,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20455,2016-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20456,2016-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20457,2016-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20458,2016-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20459,2016-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20460,2016-01-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20461,2016-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20462,2016-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20463,2016-01-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20464,2016-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20465,2016-01-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20466,2016-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20467,2016-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20468,2016-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20469,2016-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20470,2016-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20471,2016-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20472,2016-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20473,2016-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20474,2016-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20475,2016-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20476,2016-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20477,2016-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20478,2016-01-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20479,2016-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20480,2016-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20481,2016-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20482,2016-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20483,2016-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20484,2016-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20485,2016-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20486,2016-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20487,2016-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20488,2016-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20489,2016-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20490,2016-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20491,2016-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20492,2016-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20493,2016-02-09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20494,2016-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20495,2016-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20496,2016-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20497,2016-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20498,2016-02-14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20499,2016-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20500,2016-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20501,2016-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20502,2016-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20503,2016-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20504,2016-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20505,2016-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20506,2016-02-22,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20507,2016-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20508,2016-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20509,2016-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20510,2016-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20511,2016-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20512,2016-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20513,2016-02-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20514,2016-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20515,2016-03-02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20516,2016-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20517,2016-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20518,2016-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20519,2016-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20520,2016-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20521,2016-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20522,2016-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20523,2016-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20524,2016-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20525,2016-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20526,2016-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20527,2016-03-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20528,2016-03-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20529,2016-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20530,2016-03-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20531,2016-03-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20532,2016-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20533,2016-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20534,2016-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20535,2016-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20536,2016-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20537,2016-03-24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20538,2016-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20539,2016-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20540,2016-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20541,2016-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20542,2016-03-29,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20543,2016-03-30,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20544,2016-03-31,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0
20545,2016-04-01,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
20546,2016-04-02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20547,2016-04-03,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0
20548,2016-04-04,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0
20549,2016-04-05,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
20550,2016-04-06,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
20551,2016-04-07,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
20552,2016-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20553,2016-04-09,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20554,2016-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20555,2016-04-11,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
20556,2016-04-12,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
20557,2016-04-13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20558,2016-04-14,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20559,2016-04-15,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
20560,2016-04-16,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
20561,2016-04-17,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
20562,2016-04-18,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
20563,2016-04-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20564,2016-04-20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20565,2016-04-21,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0
20566,2016-04-22,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
20567,2016-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20568,2016-04-24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20569,2016-04-25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20570,2016-04-26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20571,2016-04-27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20572,2016-04-28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20573,2016-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20574,2016-04-30,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
20575,2016-05-01,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20576,2016-05-02,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
20577,2016-05-03,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
20578,2016-05-04,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
20579,2016-05-05,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0
20580,2016-05-06,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0
20581,2016-05-07,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0
20582,2016-05-08,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0
20583,2016-05-09,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0
20584,2016-05-10,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
20585,2016-05-11,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0
20586,2016-05-12,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
20587,2016-05-13,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
20588,2016-05-14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20589,2016-05-15,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20590,2016-05-16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20591,2016-05-17,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0
20592,2016-05-18,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
20593,2016-05-19,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0
20594,2016-05-20,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0
20595,2016-05-21,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0
20596,2016-05-22,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0
20597,2016-05-23,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20598,2016-05-24,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
20599,2016-05-25,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0
20600,2016-05-26,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0
20601,2016-05-27,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0
20602,2016-05-28,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0
20603,2016-05-29,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
20604,2016-05-30,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
20605,2016-05-31,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0
20606,2016-06-01,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
20607,2016-06-02,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
20608,2016-06-03,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
20609,2016-06-04,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0
20610,2016-06-05,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0
20611,2016-06-06,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
20612,2016-06-07,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0
20613,2016-06-08,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0
20614,2016-06-09,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0
20615,2016-06-10,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0
20616,2016-06-11,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
20617,2016-06-12,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
20618,2016-06-13,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
20619,2016-06-14,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
20620,2016-06-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20621,2016-06-16,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
20622,2016-06-17,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
20623,2016-06-18,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
20624,2016-06-19,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
20625,2016-06-20,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
20626,2016-06-21,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0
20627,2016-06-22,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0
20628,2016-06-23,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0
20629,2016-06-24,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0
20630,2016-06-25,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
20631,2016-06-26,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
20632,2016-06-27,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
20633,2016-06-28,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0
20634,2016-06-29,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
20635,2016-06-30,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
20636,2016-07-01,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
20637,2016-07-02,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20638,2016-07-03,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0
20639,2016-07-04,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0
20640,2016-07-05,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0
20641,2016-07-06,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0
